LinkRole,http://dart.fss.or.kr/role/ifrs/dart_2024-06-30_role-D210000,,,,,,,,,
Definition,"[D210000] 재무상태표, 유동/비유동법 - 연결 | Statement of financial position, current/non-current - Consolidated financial statements",,,,,,,,,
prefix,name,label,depth,order,priority,weight,parent,arcrole,systemid,comment
dart,DecreaseInGuaranteeDeposits,임차보증금의 감소,3,22.0 ,0,1.0 ,ifrs-full:CashFlowsFromUsedInInvestingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,PurchaseOfFinancialAssetsAtFairValueThroughOtherComprehensiveIncome,기타포괄손익-공정가치측정금융자산의취득,3,23.0 ,0,-1.0 ,ifrs-full:CashFlowsFromUsedInInvestingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,ProceedsFromSalesOfFinancialAssetsAtFairValueThroughOtherComprehensiveIncome,기타포괄손익-공정가치측정금융자산의처분,3,24.0 ,0,1.0 ,ifrs-full:CashFlowsFromUsedInInvestingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,PurchaseOfFairValueFinancialAsset,당기손익인식금융자산의 취득,3,25.0 ,0,-1.0 ,ifrs-full:CashFlowsFromUsedInInvestingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,ProceedsFromSalesOfFairValueFinancialAsset,당기손익인식금융자산의 처분,3,26.0 ,0,1.0 ,ifrs-full:CashFlowsFromUsedInInvestingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,PurchaseOfFinancialAssetsAtAmortisedCostClassifiedAsInvestingActivities,상각후원가측정금융자산의취득 - 투자활동,3,27.0 ,0,-1.0 ,ifrs-full:CashFlowsFromUsedInInvestingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,ProceedsFromSalesOfFinancialAssetsAtAmortisedCostClassifiedAsInvestingActivities,상각후원가측정금융자산의처분 - 투자활동,3,28.0 ,0,1.0 ,ifrs-full:CashFlowsFromUsedInInvestingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
ifrs-full,PurchaseOfAvailableforsaleFinancialAssets,매도가능금융자산의 취득,3,29.0 ,0,-1.0 ,ifrs-full:CashFlowsFromUsedInInvestingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
ifrs-full,ProceedsFromDisposalOrMaturityOfAvailableforsaleFinancialAssets,매도가능금융자산의 처분 또는 만기회수,3,30.0 ,0,1.0 ,ifrs-full:CashFlowsFromUsedInInvestingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,ProceedsFromSaleOfInvestmentFinancialInstruments,투자금융상품의처분,3,31.0 ,0,1.0 ,ifrs-full:CashFlowsFromUsedInInvestingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,PurchaseOfInvestmentFinancialInstruments,투자금융상품의취득,3,32.0 ,0,-1.0 ,ifrs-full:CashFlowsFromUsedInInvestingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
ifrs-full,CashAdvancesAndLoansMadeToOtherPartiesClassifiedAsInvestingActivities,투자활동으로 분류된 제3자에 대한 선급금 및 대여금,3,33.0 ,0,-1.0 ,ifrs-full:CashFlowsFromUsedInInvestingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
ifrs-full,CashReceiptsFromRepaymentOfAdvancesAndLoansMadeToOtherPartiesClassifiedAsInvestingActivities,투자활동으로 분류된 제3자에 대한 선급금 및 대여금의 회수에 따른 현금유입,3,34.0 ,0,1.0 ,ifrs-full:CashFlowsFromUsedInInvestingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
ifrs-full,ProceedsFromDisposalOfNoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSaleAndDiscontinuedOperations,매각예정으로 분류된 비유동자산 또는 처분자산집단 및 중단영업의 처분,3,35.0 ,0,1.0 ,ifrs-full:CashFlowsFromUsedInInvestingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
ifrs-full,PurchaseOfOtherLongtermAssetsClassifiedAsInvestingActivities,투자활동으로 분류된 기타 장기성 자산의 취득,3,36.0 ,0,-1.0 ,ifrs-full:CashFlowsFromUsedInInvestingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
ifrs-full,ProceedsFromOtherLongtermAssetsClassifiedAsInvestingActivities,투자활동으로 분류된 기타장기성자산의 처분,3,37.0 ,0,1.0 ,ifrs-full:CashFlowsFromUsedInInvestingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
ifrs-full,CashPaymentsForFutureContractsForwardContractsOptionContractsAndSwapContractsClassifiedAsInvestingActivities,"선물계약, 선도계약, 옵션계약, 스왑계약에 따른 현금지급, 투자활동",3,38.0 ,0,-1.0 ,ifrs-full:CashFlowsFromUsedInInvestingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
ifrs-full,CashReceiptsFromFutureContractsForwardContractsOptionContractsAndSwapContractsClassifiedAsInvestingActivities,"선물계약, 선도계약, 옵션계약, 스왑계약에 따른 현금수취, 투자활동",3,39.0 ,0,1.0 ,ifrs-full:CashFlowsFromUsedInInvestingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
ifrs-full,OtherInflowsOutflowsOfCashClassifiedAsInvestingActivities,투자활동으로 분류된 기타의 현금유입(유출),3,40.0 ,0,1.0 ,ifrs-full:CashFlowsFromUsedInInvestingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
ifrs-full,CashFlowsFromUsedInFinancingActivities,재무활동현금흐름,2,3.0 ,0,1.0 ,ifrs-full:IncreaseDecreaseInCashAndCashEquivalentsBeforeEffectOfExchangeRateChanges,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
ifrs-full,DividendsPaidClassifiedAsFinancingActivities,재무활동으로 분류된 배당금 지급,3,1.0 ,0,-1.0 ,ifrs-full:CashFlowsFromUsedInFinancingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
ifrs-full,ProceedsFromSaleOrIssueOfTreasuryShares,자기주식의 처분 및 발행 현금흐름,3,2.0 ,0,1.0 ,ifrs-full:CashFlowsFromUsedInFinancingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,ProceedsFromPaidinCapitalIncrease,유상증자,3,3.0 ,0,1.0 ,ifrs-full:CashFlowsFromUsedInFinancingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
ifrs-full,ProceedsFromIssueOfOrdinaryShares,보통주 발행,4,1.0 ,0,1.0 ,dart:ProceedsFromPaidinCapitalIncrease,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
ifrs-full,ProceedsFromIssueOfPreferenceShares,우선주 발행,4,2.0 ,0,1.0 ,dart:ProceedsFromPaidinCapitalIncrease,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
ifrs-full,CashFlowsFromUsedInIncreaseDecreaseInCurrentBorrowings,유동차입금의 증가(감소),3,4.0 ,0,1.0 ,ifrs-full:CashFlowsFromUsedInFinancingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
ifrs-full,ProceedsFromCurrentBorrowings,유동차입금의 증가,4,1.0 ,0,1.0 ,ifrs-full:CashFlowsFromUsedInIncreaseDecreaseInCurrentBorrowings,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
ifrs-full,RepaymentsOfCurrentBorrowings,유동차입금의 상환,4,2.0 ,0,-1.0 ,ifrs-full:CashFlowsFromUsedInIncreaseDecreaseInCurrentBorrowings,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,IncreaseDecreaseInLongtermBorrowings,장기차입금의 증가(감소),3,5.0 ,0,1.0 ,ifrs-full:CashFlowsFromUsedInFinancingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,ProceedsFromLongTermBorrowings,장기차입금의 증가,4,1.0 ,0,1.0 ,dart:IncreaseDecreaseInLongtermBorrowings,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,RepaymentsOfLongTermBorrowings,장기차입금의 상환,4,2.0 ,0,-1.0 ,dart:IncreaseDecreaseInLongtermBorrowings,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
ifrs-full,ProceedsFromBorrowingsClassifiedAsFinancingActivities,재무활동으로 분류된 차입금,3,6.0 ,0,1.0 ,ifrs-full:CashFlowsFromUsedInFinancingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
ifrs-full,RepaymentsOfBorrowingsClassifiedAsFinancingActivities,재무활동으로 분류된 차입금의 상환,3,7.0 ,0,-1.0 ,ifrs-full:CashFlowsFromUsedInFinancingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
ifrs-full,PaymentsOfLeaseLiabilitiesClassifiedAsFinancingActivities,재무활동으로 분류된 리스부채의 지급,3,8.0 ,0,-1.0 ,ifrs-full:CashFlowsFromUsedInFinancingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
ifrs-full,ProceedsFromIssueOfBondsNotesAndDebentures,"담보·무담보부사채, 어음의 발행",3,9.0 ,0,1.0 ,ifrs-full:CashFlowsFromUsedInFinancingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
ifrs-full,RepaymentsOfBondsNotesAndDebentures,"담보·무담보부사채, 어음의 상환",3,10.0 ,0,-1.0 ,ifrs-full:CashFlowsFromUsedInFinancingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
ifrs-full,PaymentsOfOtherEquityInstruments,기타지분상품에 대한 현금유출,3,11.0 ,0,-1.0 ,ifrs-full:CashFlowsFromUsedInFinancingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
ifrs-full,ProceedsFromIssuingOtherEquityInstruments,기타지분상품의 발행에 따른 현금유입,3,12.0 ,0,1.0 ,ifrs-full:CashFlowsFromUsedInFinancingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
ifrs-full,ProceedsFromIssuingShares,주식의 발행,3,13.0 ,0,1.0 ,ifrs-full:CashFlowsFromUsedInFinancingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
ifrs-full,PaymentsForShareIssueCosts,주식발행비 현금흐름,3,14.0 ,0,-1.0 ,ifrs-full:CashFlowsFromUsedInFinancingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
ifrs-full,PaymentsToAcquireOrRedeemEntitysShares,주식의 취득이나 상환에 따른 현금유출,3,15.0 ,0,-1.0 ,ifrs-full:CashFlowsFromUsedInFinancingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,IncreaseInShortTermBonds,전자단기사채의 증가,3,16.0 ,0,1.0 ,ifrs-full:CashFlowsFromUsedInFinancingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,DecreaseInShortTermBonds,전자단기사채의 감소,3,17.0 ,0,-1.0 ,ifrs-full:CashFlowsFromUsedInFinancingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,ProceedsFromIssueOfConvertibleInstruments,전환가능상품의 발행으로 인한 현금 유입,3,18.0 ,0,1.0 ,ifrs-full:CashFlowsFromUsedInFinancingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,RepaymentsOfConvertibleInstruments,전환가능상품의 상환으로 인한 현금 유출,3,19.0 ,0,-1.0 ,ifrs-full:CashFlowsFromUsedInFinancingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
ifrs-full,ProceedsFromGovernmentGrantsClassifiedAsFinancingActivities,재무활동으로 분류된 정부보조금,3,20.0 ,0,1.0 ,ifrs-full:CashFlowsFromUsedInFinancingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AdjustmentsForDecreaseInFinancialLiabilitiesDesignatedAtFairValueThroughProfitOrLossClassifiedAsFinancingActivities,당기손익-공정가치측정지정금융부채의감소-재무활동,3,21.0 ,0,-1.0 ,ifrs-full:CashFlowsFromUsedInFinancingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AdjustmentsForIncreaseInFinancialLiabilitiesDesignatedAtFairValueThroughProfitOrLossClassifiedAsFinancingActivities,당기손익-공정가치측정지정금융부채의증가-재무활동,3,22.0 ,0,1.0 ,ifrs-full:CashFlowsFromUsedInFinancingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,IncreaseInGuaranteeDepositsAsFinancialActivities,임대보증금의 증가,3,23.0 ,0,1.0 ,ifrs-full:CashFlowsFromUsedInFinancingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,DecreaseInGuaranteeDepositsAsFinancialActivities,임대보증금의 감소,3,24.0 ,0,-1.0 ,ifrs-full:CashFlowsFromUsedInFinancingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
ifrs-full,ProceedsFromContributionsOfNoncontrollingInterests,비지배지분의 출자,3,25.0 ,0,1.0 ,ifrs-full:CashFlowsFromUsedInFinancingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
ifrs-full,ProceedsFromChangesInOwnershipInterestsInSubsidiaries,지배력을 상실하지 않는 종속기업에 대한 소유지분의 변동으로 인한 현금유입,3,26.0 ,0,1.0 ,ifrs-full:CashFlowsFromUsedInFinancingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
ifrs-full,PaymentsFromChangesInOwnershipInterestsInSubsidiaries,지배력을 상실하지 않는 종속기업에 대한 소유지분의 변동으로 인한 지급,3,27.0 ,0,-1.0 ,ifrs-full:CashFlowsFromUsedInFinancingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
ifrs-full,DividendsPaidToNoncontrollingInterestsClassifiedAsFinancingActivities,"비지배지분에 지급된 배당금, 재무활동",3,28.0 ,0,-1.0 ,ifrs-full:CashFlowsFromUsedInFinancingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,IncreaseInNoncontrollingInterests,비지배지분의 증가,3,29.0 ,0,1.0 ,ifrs-full:CashFlowsFromUsedInFinancingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,DecreaseInNoncontrollingInterests,비지배지분의 감소,3,30.0 ,0,-1.0 ,ifrs-full:CashFlowsFromUsedInFinancingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,IncreaseInRepurchaseAgreements,환매조건부채권매도의 증가,3,31.0 ,0,1.0 ,ifrs-full:CashFlowsFromUsedInFinancingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,DecreaseInRepurchaseAgreements,환매조건부채권매도의 감소,3,32.0 ,0,-1.0 ,ifrs-full:CashFlowsFromUsedInFinancingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
ifrs-full,ProceedsFromIssueOfSubordinatedLiabilities,후순위부채의 발행,3,33.0 ,0,1.0 ,ifrs-full:CashFlowsFromUsedInFinancingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
ifrs-full,RepaymentsOfSubordinatedLiabilities,후순위부채의 상환,3,34.0 ,0,-1.0 ,ifrs-full:CashFlowsFromUsedInFinancingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,CashPaymentsForFutureContractsForwardContractsOptionContractsAndSwapContractsClassifiedAsFinancingActivities,"선물계약, 선도계약, 옵션계약, 스왑계약에 따른 현금지급-재무활동",3,35.0 ,0,-1.0 ,ifrs-full:CashFlowsFromUsedInFinancingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,CashReceiptsFromFutureContractsForwardContractsOptionContractsAndSwapContractsClassifiedAsFinancingActivities,"선물계약, 선도계약, 옵션계약, 스왑계약에 따른 현금수취-재무활동",3,36.0 ,0,1.0 ,ifrs-full:CashFlowsFromUsedInFinancingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AdjustmentsForIncreaseInFundAccountPayables,기금계정미지급금의 증가,3,37.0 ,0,1.0 ,ifrs-full:CashFlowsFromUsedInFinancingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AdjustmentsForDecreaseInFundAccountPayables,기금계정미지급금의 감소,3,38.0 ,0,-1.0 ,ifrs-full:CashFlowsFromUsedInFinancingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AdjustmentsForIncreaseInTrustAccountLiabilities,신탁계정미지급금의 증가,3,39.0 ,0,1.0 ,ifrs-full:CashFlowsFromUsedInFinancingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AdjustmentsForDecreaseInTrustAccountLiabilities,신탁계정미지급금의 감소,3,40.0 ,0,-1.0 ,ifrs-full:CashFlowsFromUsedInFinancingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,CashOutflowForRepaymentOfHybridBond,신종자본증권의 상환,3,41.0 ,0,-1.0 ,ifrs-full:CashFlowsFromUsedInFinancingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,DividendsPaidToHybridBond,신종자본증권의 배당,3,42.0 ,0,-1.0 ,ifrs-full:CashFlowsFromUsedInFinancingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,CashInflowFromIssuanceOfHybridBond,신종자본증권의 발행,3,43.0 ,0,1.0 ,ifrs-full:CashFlowsFromUsedInFinancingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,InterestPaidToHybridBond,신종자본증권 이자지급,3,44.0 ,0,-1.0 ,ifrs-full:CashFlowsFromUsedInFinancingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
ifrs-full,InterestPaidClassifiedAsFinancingActivities,재무활동으로 분류된 이자지급,3,45.0 ,0,-1.0 ,ifrs-full:CashFlowsFromUsedInFinancingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
ifrs-full,IncomeTaxesPaidRefundClassifiedAsFinancingActivities,재무활동으로 분류된 법인세납부(환급),3,46.0 ,0,-1.0 ,ifrs-full:CashFlowsFromUsedInFinancingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,IncreaseInOtherLiabilitiesFinancingActivities,기타부채의 증가 - 재무활동,3,47.0 ,0,1.0 ,ifrs-full:CashFlowsFromUsedInFinancingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,DecreaseInOtherLiabilities,기타부채의 감소 - 재무활동,3,48.0 ,0,-1.0 ,ifrs-full:CashFlowsFromUsedInFinancingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
ifrs-full,OtherInflowsOutflowsOfCashClassifiedAsFinancingActivities,재무활동으로 분류된 기타의 현금유입(유출),3,49.0 ,0,1.0 ,ifrs-full:CashFlowsFromUsedInFinancingActivities,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
ifrs-full,EffectOfExchangeRateChangesOnCashAndCashEquivalents,현금및현금성자산에 대한 환율변동효과,1,2.0 ,0,1.0 ,ifrs-full:IncreaseDecreaseInCashAndCashEquivalents,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
,,,,,,,,,,
,,,,,,,,,,
LinkRole,http://dart.fss.or.kr/role/ifrs/dart_2024-06-30_role-D610000,,,,,,,,,
Definition,[D610000] 자본변동표 - 연결 | Statement of changes in equity - Consolidated financial statements,,,,,,,,,
prefix,name,label,depth,order,priority,weight,parent,arcrole,systemid,comment
ifrs-full,ChangesInEquity,자본의 증가(감소),0,,,,,,,
dart,IncreaseDecreaseThroughChangesInAccountingPolicies,회계정책변경에 따른 증가(감소),1,1.0 ,0,1.0 ,ifrs-full:ChangesInEquity,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,IncreaseDecreaseThroughCorrectionsOfErrors,오류수정에 따른 증가(감소),1,2.0 ,0,1.0 ,ifrs-full:ChangesInEquity,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
ifrs-full,ProfitLoss,당기순이익(손실),1,3.0 ,0,1.0 ,ifrs-full:ChangesInEquity,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
ifrs-full,OtherComprehensiveIncome,기타포괄손익,1,4.0 ,0,1.0 ,ifrs-full:ChangesInEquity,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
ifrs-full,IssueOfEquity,지분의 발행,1,5.0 ,0,1.0 ,ifrs-full:ChangesInEquity,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,BonusIssue,무상증자,1,6.0 ,0,1.0 ,ifrs-full:ChangesInEquity,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,StockRedemption,유상감자,1,7.0 ,0,1.0 ,ifrs-full:ChangesInEquity,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,StockRedemptionWithoutRefund,무상감자,1,8.0 ,0,1.0 ,ifrs-full:ChangesInEquity,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,CompoundFinancialInstrumentIssue,복합금융상품 발행,1,9.0 ,0,1.0 ,ifrs-full:ChangesInEquity,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,CompoundFinancialInstrumentRedemption,복합금융상품 상환,1,10.0 ,0,1.0 ,ifrs-full:ChangesInEquity,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,CompoundFinancialInstrumentConversion,복합금융상품 전환,1,11.0 ,0,1.0 ,ifrs-full:ChangesInEquity,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,CompoundFinancialInstrumentDividendInterest,복합금융상품 배당,1,12.0 ,0,1.0 ,ifrs-full:ChangesInEquity,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
ifrs-full,DividendsPaid,소유주에 대한 배분으로 인식된 배당금,1,13.0 ,0,-1.0 ,ifrs-full:ChangesInEquity,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,StockDividends,주식배당,1,14.0 ,0,1.0 ,ifrs-full:ChangesInEquity,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,DividendfromFinancialGuaranteeContract,금융보증계약관련배당,1,15.0 ,0,1.0 ,ifrs-full:ChangesInEquity,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,UnissuedStockDividends,미교부주식배당금,1,16.0 ,0,1.0 ,ifrs-full:ChangesInEquity,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,ReclassificationAdjustments,재분류조정,1,17.0 ,0,1.0 ,ifrs-full:ChangesInEquity,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,TreasuryShareTransactions,자기주식 거래로 인한 증감,1,18.0 ,0,1.0 ,ifrs-full:ChangesInEquity,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AppropriationTransferReservationOfRetainedEarnings,이익잉여금 처분으로 인한 증감,1,19.0 ,0,1.0 ,ifrs-full:ChangesInEquity,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
ifrs-full,IncreaseDecreaseThroughChangesInOwnershipInterestsInSubsidiariesThatDoNotResultInLossOfControl,"지배력을 상실하지 않는 종속기업에 대한 소유지분의 변동에 따른 증가(감소), 자본",1,20.0 ,0,1.0 ,ifrs-full:ChangesInEquity,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,ChangesInConsolidatedCompanies,연결대상범위의 변동,1,21.0 ,0,1.0 ,ifrs-full:ChangesInEquity,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,PurchaseDispostionOfAssociatesOrJointVenture,관계기업 및 공동기업 주식 취득 및 처분,1,22.0 ,0,1.0 ,ifrs-full:ChangesInEquity,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,IncreaseDecreaseThroughBusinessCombinations,사업결합,1,23.0 ,0,1.0 ,ifrs-full:ChangesInEquity,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,SpinoffOrDropdown,인/물적분할,1,24.0 ,0,1.0 ,ifrs-full:ChangesInEquity,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,IntercompanyAcquisition,상호취득,1,25.0 ,0,1.0 ,ifrs-full:ChangesInEquity,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,DebtForEquitySwaps,출자전환,1,26.0 ,0,1.0 ,ifrs-full:ChangesInEquity,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
ifrs-full,IncreaseDecreaseThroughSharebasedPaymentTransactions,"주식기준보상거래에 따른 증가(감소), 지분",1,27.0 ,0,1.0 ,ifrs-full:ChangesInEquity,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,SubscriptionOnNewStocks,신주청약,1,28.0 ,0,1.0 ,ifrs-full:ChangesInEquity,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,PurchaseDisposalsOfOddShares,단주취득 및 처분,1,29.0 ,0,1.0 ,ifrs-full:ChangesInEquity,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,ChangesInForeignExchangeRates,환율변동,1,30.0 ,0,1.0 ,ifrs-full:ChangesInEquity,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
