2024 DART Taxonomy('24.9.26.),,,,,
,업종,구분,별도/연결 구분,Link,주석 명칭(Label)
,금융업(은행),재무제표 본문,연결,'Presentation Link'!A27844,"[DB520000] 현금흐름표, 은행 - 연결 | Statement of Cash Flows, Deposit Based - Consolidated financial statements"
,금융업(은행),재무제표 본문,별도,'Presentation Link'!A28121,"[DB520005] 현금흐름표, 은행 - 별도 | Statement of Cash Flows, Deposit Based - Separate financial statements"
,금융업(은행),재무제표 본문,연결,'Presentation Link'!A28398,"[DB610000] 자본변동표, 은행 - 연결 | Statement of Changes in Equity, Deposit Based - Consolidated financial statements"
,금융업(은행),재무제표 본문,별도,'Presentation Link'!A28494,"[DB610005] 자본변동표, 은행 - 별도 | Statement of Changes in Equity, Deposit Based - Separate financial statements"
,금융업(은행),주석,연결,'Presentation Link'!A28588,"[DB801000] 주석 - 회사의 개요, 은행 - 연결 | Notes - Corporate information, Deposit Based - Consolidated"
,금융업(은행),주석,연결,'Presentation Link'!A28607,"[DB802000] 주석 - 재무제표 작성기준 및 중요한 회계정책, 은행 - 연결 | Notes - Basis of preparation of financial statements and accounting policies, Deposit Based - Consolidated"
,금융업(은행),주석,연결,'Presentation Link'!A28713,"[DB803000] 주석 - 중요한 판단과 추정불확실성의 주요 원천, 은행 - 연결 | Notes - Significant judgements and sources of estimation uncertainty , Deposit Based - Consolidated"
,금융업(은행),주석,연결,'Presentation Link'!A28734,"[DB804000] 주석 - 부문정보, 은행 - 연결 | Notes - Operating segments, Deposit Based - Consolidated"
,금융업(은행),주석,연결,'Presentation Link'!A28821,"[DB805000] 주석 - 사용제한 금융자산, 은행 - 연결 | Notes - Restricted financial assets, Deposit Based - Consolidated"
,금융업(은행),주석,연결,'Presentation Link'!A28847,"[DB806000] 주석 - 담보제공자산, 은행 - 연결 | Notes - Assets pledged as collateral, Deposit Based - Consolidated"
,금융업(은행),주석,연결,'Presentation Link'!A28877,"[DB807000] 주석 - 당기손익-공정가치측정금융자산, 은행 - 연결 | Notes - Financial assets at fair value through profit or loss, Deposit Based - Consolidated"
,금융업(은행),주석,연결,'Presentation Link'!A28912,"[DB808000] 주석 - 기타포괄손익-공정가치측정금융자산, 은행 - 연결 | Notes - Financial assets at fair value through other comprehensive income, Deposit Based - Consolidated"
,금융업(은행),주석,연결,'Presentation Link'!A29017,"[DB809000] 주석 - 상각후원가측정금융자산, 은행 - 연결 | Notes - Financial assets at amortised cost, Deposit Based - Consolidated"
,금융업(은행),주석,연결,'Presentation Link'!A29223,"[DB810000] 주석 - 기타자산, 은행 - 연결 | Notes - Other assets, Deposit Based - Consolidated"
,금융업(은행),주석,연결,'Presentation Link'!A29270,"[DB811000] 주석 - 종속기업, 공동기업과 관계기업에 대한 투자자산, 은행 - 연결 | Notes - Interests in subsidiaries, joint ventures and associates, Deposit Based - Consolidated"
,금융업(은행),주석,연결,'Presentation Link'!A29493,"[DB812000] 주석 - 유형자산, 은행 - 연결 | Notes - Property, plant and equipment, Deposit Based - Consolidated"
,금융업(은행),주석,연결,'Presentation Link'!A29598,"[DB813000] 주석 - 투자부동산, 은행 - 연결 | Notes - Investment property, Deposit Based - Consolidated"
,금융업(은행),주석,연결,'Presentation Link'!A29676,"[DB814100] 주석 - 리스/사용권자산, 은행 - 연결 | Notes - Right-of-use assets, Deposit Based - Consolidated"
,금융업(은행),주석,연결,'Presentation Link'!A29727,"[DB814200] 주석 - 리스/리스부채, 은행 - 연결 | Notes - Lease liabilites, Deposit Based - Consolidated"
,금융업(은행),주석,연결,'Presentation Link'!A29788,"[DB814300] 주석 - 리스/금융리스채권, 은행 - 연결 | Notes - Finance lease receivables, Deposit Based - Consolidated"
,금융업(은행),주석,연결,'Presentation Link'!A29812,"[DB815000] 주석 - 무형자산, 은행 - 연결 | Notes - Intangible assets, Deposit Based - Consolidated"
,금융업(은행),주석,연결,'Presentation Link'!A29992,"[DB816000] 주석 - 당기손익-공정가치측정금융부채, 은행 - 연결 | Notes - Financial liabilities at fair value through profit or loss, Deposit Based - Consolidated"
,금융업(은행),주석,연결,'Presentation Link'!A30047,"[DB817000] 주석 - 차입부채, 은행 - 연결 | Notes - Borrowings, Deposit Based - Consolidated"
,금융업(은행),주석,연결,'Presentation Link'!A30079,"[DB818000] 주석 - 기타금융부채, 은행 - 연결 | Notes - Other financial liabilities, Deposit Based - Consolidated"
,금융업(은행),주석,연결,'Presentation Link'!A30122,"[DB819000] 주석 - 파생상품, 은행 - 연결 | Notes - Derivatives, Deposit Based - Consolidated"
,금융업(은행),주석,연결,'Presentation Link'!A30337,"[DB820000] 주석 - 순확정급여부채(자산), 은행 - 연결 | Notes - Net defined benefit liability (asset), Deposit Based - Consolidated"
,금융업(은행),주석,연결,'Presentation Link'!A30651,"[DB821000] 주석 - 충당부채, 은행 - 연결 | Notes - Provisions, Deposit Based - Consolidated"
,금융업(은행),주석,연결,'Presentation Link'!A30700,"[DB822000] 주석 - 예수부채, 은행 - 연결 | Notes - Deposits from customers, Deposit Based - Consolidated"
,금융업(은행),주석,연결,'Presentation Link'!A30722,"[DB823000] 주석 - 기타부채, 은행 - 연결 | Notes - Other liabilities, Deposit Based - Consolidated"
,금융업(은행),주석,연결,'Presentation Link'!A30764,"[DB824000] 주석 - 자본, 은행 - 연결 | Notes - Equity, Deposit Based - Consolidated"
,금융업(은행),주석,연결,'Presentation Link'!A30831,"[DB825000] 주석 - 순수수료손익, 은행 - 연결 | Notes - Net fee and commission income (expense), Deposit Based - Consolidated"
,금융업(은행),주석,연결,'Presentation Link'!A30862,"[DB826000] 주석 - 순이자손익, 은행 - 연결 | Notes - Net Interest income (expense), Deposit Based - Consolidated"
,금융업(은행),주석,연결,'Presentation Link'!A30905,"[DB827000] 주석 - 배당수익, 은행 - 연결 | Notes - Dividend income, Deposit Based - Consolidated"
,금융업(은행),주석,연결,'Presentation Link'!A30916,"[DB829000] 주석 - 기타영업손익, 은행 - 연결 | Notes - Other operating income (expense), Deposit Based - Consolidated"
,금융업(은행),주석,연결,'Presentation Link'!A30939,"[DB830000] 주석 - 판매비와관리비, 은행 - 연결 | Notes - Selling, general and administrative expense, Deposit Based - Consolidated"
,금융업(은행),주석,연결,'Presentation Link'!A30985,"[DB831000] 주석 - 영업외손익, 은행 - 연결 | Notes - Non-operating income (expense), Deposit Based - Consolidated"
,금융업(은행),주석,연결,'Presentation Link'!A31009,"[DB832000] 주석 - 법인세, 은행 - 연결 | Notes - Income tax, Deposit Based - Consolidated"
,금융업(은행),주석,연결,'Presentation Link'!A31160,"[DB833000] 주석 - 매각예정자산과 중단영업, 은행 - 연결 | Notes - Non-current assets held for sale and discontinued operations, Deposit Based - Consolidated"
,금융업(은행),주석,연결,'Presentation Link'!A31209,"[DB834000] 주석 - 주당이익(손실), 은행 - 연결 | Notes - Earnings (loss) per share, Deposit Based - Consolidated"
,금융업(은행),주석,연결,'Presentation Link'!A31299,"[DB835100] 주석 - 금융상품/위험관리, 은행 - 연결 | Notes - Credit risk management, Deposit Based - Consolidated"
,금융업(은행),주석,연결,'Presentation Link'!A31789,"[DB835200] 주석 - 금융상품/공정가치, 은행 - 연결 | Notes - Fair value and book value of assets and liabilities, Deposit Based - Consolidated"
,금융업(은행),주석,연결,'Presentation Link'!A32696,"[DB835300] 주석 - 금융상품/범주별 금융상품, 은행 - 연결 | Notes - Financial instruments by category, Deposit Based - Consolidated"
,금융업(은행),주석,연결,'Presentation Link'!A32807,"[DB835410] 주석 - 금융상품/금융자산의 양도, 은행 - 연결 | Notes - Transfers of financial assets, Deposit Based - Consolidated"
,금융업(은행),주석,연결,'Presentation Link'!A32913,"[DB835420] 주석 - 금융상품/금융자산과 금융부채의 상계, 은행 - 연결 | Notes - Offsetting of financial assets and financial liabilities, Deposit Based - Consolidated"
,금융업(은행),주석,연결,'Presentation Link'!A32965,"[DB836000] 주석 - 주식기준보상, 은행 - 연결 | Notes - Share-based payment, Deposit Based - Consolidated"
,금융업(은행),주석,연결,'Presentation Link'!A33079,"[DB837000] 주석 - 특수관계자거래, 은행 - 연결 | Notes - Related party, Deposit Based - Consolidated"
,금융업(은행),주석,연결,'Presentation Link'!A33198,"[DB838000] 주석 - 사업결합, 은행 - 연결 | Notes - Business combination, Deposit Based - Consolidated"
,금융업(은행),주석,연결,'Presentation Link'!A33395,"[DB839000] 주석 - 현금흐름표, 은행 - 연결 | Notes - Cash flow, Deposit Based - Consolidated"
,금융업(은행),주석,연결,'Presentation Link'!A33453,"[DB840000] 주석 - 우발부채, 우발자산 및 약정사항, 은행 - 연결 | Notes - Contingent liabilities, contingent asset and commitments, Deposit Based - Consolidated"
,금융업(은행),주석,연결,'Presentation Link'!A33530,"[DB841000] 주석 - 비연결구조화기업, 은행 - 연결 | Notes - Unconsolidated structured entities, Deposit Based - Consolidated"
,금융업(은행),주석,연결,'Presentation Link'!A33575,"[DB842000] 주석 - 재무제표의 승인, 은행 - 연결 | Notes - Authorisation of financial statements, Deposit Based - Consolidated"
,금융업(은행),주석,연결,'Presentation Link'!A33586,"[DB843000] 주석 - 보고기간후사건, 은행 - 연결 | Notes - Events after reporting period, Deposit Based - Consolidated"
,금융업(은행),주석,별도,'Presentation Link'!A33623,"[DB844005] 주석 - 신탁계정, 은행 - 별도 | Notes - Trust account, Deposit Based - Separate"
,금융업(은행),주석,연결,'Presentation Link'!A33784,"[DB845000] 주석 - 대손준비금, 은행 - 연결 | Notes - Regulatory reserve for credit loss, Deposit Based - Consolidated"
,금융업(은행),주석,별도,'Presentation Link'!A33815,"[DB846005] 주석 - 이익잉여금 처분계산서, 은행 - 별도 | Notes - Statement of appropriation of retained earnings, Deposit Based - Separate"
,금융업(은행),주석,연결,'Presentation Link'!A33849,"[DB846100] 주석 - 배당금, 은행 - 연결 | Notes - Dividends, Deposit Based - Consolidated"
,금융업(보험),재무제표 본문,연결,'Presentation Link'!A33876,"[DI220000] 재무상태표, 보험 - 연결 | Statement of Financial Position, Insurance Based - Consolidated financial statements"
,금융업(보험),재무제표 본문,별도,'Presentation Link'!A33960,"[DI220005] 재무상태표, 보험 - 별도 | Statement of Financial Position, Insurance Based - Separate financial statements"
,금융업(보험),재무제표 본문,연결,'Presentation Link'!A34043,"[DI320000] 포괄손익계산서, 보험 - 연결 | Statement of Comprehensive Income, Insurance Based - Consolidated financial statements"
,금융업(보험),재무제표 본문,별도,'Presentation Link'!A34148,"[DI320005] 포괄손익계산서, 보험 - 별도 | Statement of Comprehensive Income, Insurance Based - Separate financial statements"
,금융업(보험),재무제표 본문,연결,'Presentation Link'!A34239,"[DI520000] 현금흐름표, 보험 - 연결 | Statement of Cash Flows, Insurance Based - Consolidated financial statements"
,금융업(보험),재무제표 본문,별도,'Presentation Link'!A34531,"[DI520005] 현금흐름표, 보험 - 별도 | Statement of Cash Flows, Insurance Based - Separate financial statements"
,금융업(보험),재무제표 본문,연결,'Presentation Link'!A34823,"[DI610000] 자본변동표, 보험 - 연결 | Statement of Changes in Equity, Insurance Based - Consolidated financial statements"
,금융업(보험),재무제표 본문,별도,'Presentation Link'!A34921,"[DI610005] 자본변동표, 보험 - 별도 | Statement of Changes in Equity, Insurance Based - Separate financial statements"
,금융업(보험),주석,연결,'Presentation Link'!A35011,"[DI801000] 주석 - 회사의 개요, 보험 - 연결 | Notes - Corporate information, Insurance Based - Consolidated"
,금융업(보험),주석,연결,'Presentation Link'!A35030,"[DI802000] 주석 - 재무제표 작성기준 및 중요한 회계정책, 보험 - 연결 | Notes - Basis of preparation of financial statements and accounting policies, Insurance Based - Consolidated"
,금융업(보험),주석,연결,'Presentation Link'!A35136,"[DI803000] 주석 - 중요한 판단과 추정불확실성의 주요 원천, 보험 - 연결 | Notes - Significant judgements and sources of estimation uncertainty , Insurance Based - Consolidated"
,금융업(보험),주석,연결,'Presentation Link'!A35147,"[DI804000] 주석 - 부문정보, 보험 - 연결 | Notes - Operating segments, Insurance Based - Consolidated"
,금융업(보험),주석,연결,'Presentation Link'!A35234,"[DI805000] 주석 - 사용제한 금융자산, 보험 - 연결 | Notes - Restricted financial assets, Insurance Based - Consolidated"
,금융업(보험),주석,연결,'Presentation Link'!A35257,"[DI806000] 주석 - 담보제공자산, 보험 - 연결 | Notes - Assets pledged as collateral, Insurance Based - Consolidated"
,금융업(보험),주석,연결,'Presentation Link'!A35287,"[DI807000] 주석 - 당기손익-공정가치측정금융자산(IFRS9), 보험 - 연결 | Notes - Financial assets at fair value through profit or loss(IFRS9), Insurance Based - Consolidated"
,금융업(보험),주석,연결,'Presentation Link'!A35322,"[DI809000] 주석 - 기타포괄손익-공정가치측정금융자산(IFRS9), 보험 - 연결 | Notes - Financial assets at fair value through other comprehensive income(IFRS9), Insurance Based - Consolidated"
,금융업(보험),주석,연결,'Presentation Link'!A35423,"[DI810000] 주석 - 상각후원가측정금융자산(IFRS9), 보험 - 연결 | Notes - Financial assets at amortised cost(IFRS9), Insurance Based - Consolidated"
,금융업(보험),주석,연결,'Presentation Link'!A35555,"[DI815000] 주석 - 기타자산, 보험 - 연결 | Notes - Other assets, Insurance Based - Consolidated"
,금융업(보험),주석,연결,'Presentation Link'!A35602,"[DI816000] 주석 - 종속기업 및 관계기업, 보험 - 연결 | Notes - Subsidiaries and associates, Insurance Based - Consolidated"
,금융업(보험),주석,연결,'Presentation Link'!A35825,"[DI817000] 주석 - 보험계약 (IFRS 17), 보험 - 연결 | Notes - Insurance contracts (IFRS 17), Insurance Based - Consolidated"
,금융업(보험),주석,연결,'Presentation Link'!A36265,"[DI817100] 주석 - 보험계약 (IFRS 17)/보험계약부채(자산)의 변동, 발행한 보험계약, 보험 - 연결 | Notes - Insurance Contracts (IFRS 17)/Changes in insurance contracts, Insurance Contracts Issued, Insurance Based - Consolidated"
,금융업(보험),주석,연결,'Presentation Link'!A36396,"[DI817200] 주석 - 보험계약 (IFRS 17)/재보험계약자산(부채)의 변동, 보유 재보험계약, 보험 - 연결 | Notes - Insurance Contracts (IFRS 17)/Changes in reinsurance contracts, Reinsurance Contracts Held, Insurance Based - Consolidated"
,금융업(보험),주석,연결,'Presentation Link'!A36535,"[DI817300] 주석 - 보험계약 (IFRS 17)/보험계약의 정보, 보험 - 연결 | Notes - Insurance Contracts (IFRS 17)/Information of insurance contracts, Insurance Based - Consolidated"
,금융업(보험),주석,연결,'Presentation Link'!A36750,"[DI817400] 주석 - 보험계약 (IFRS 17)/보험서비스결과 분석, 보험 - 연결 | Notes - Insurance Contracts (IFRS 17)/Analysis of insurance service results, Insurance Based - Consolidated"
,금융업(보험),주석,연결,'Presentation Link'!A36825,"[DI817500] 주석 - 보험계약 (IFRS 17)/재보험서비스결과 분석, 보험 - 연결 | Notes - Insurance Contracts (IFRS 17)/Analysis of reinsurance service results, Insurance Based - Consolidated"
,금융업(보험),주석,연결,'Presentation Link'!A36896,"[DI817600] 주석 - 보험계약 (IFRS 17)/보험금융수익(비용) 분석, 보험 - 연결 | Notes - Insurance Contracts (IFRS 17)/Analysis of insurance finance income(expenses), Insurance Based - Consolidated"
,금융업(보험),주석,연결,'Presentation Link'!A36935,"[DI818100] 주석 - 위험관리, 보험계약(IFRS 17), 보험 - 연결 | Notes - Risk management, Insurance Contracts (IFRS 17), Insurance Based - Consolidated"
,금융업(보험),주석,연결,'Presentation Link'!A37197,"[DI818200] 주석 - 위험관리, 금융상품, 보험 - 연결 | Notes - Risk management, Financial instruments, Insurance Based - Consolidated"
,금융업(보험),주석,연결,'Presentation Link'!A37678,"[DI821000] 주석 - 유형자산, 보험 - 연결 | Notes - Property, plant and equipment, Insurance Based - Consolidated"
,금융업(보험),주석,연결,'Presentation Link'!A37783,"[DI822000] 주석 - 투자부동산, 보험 - 연결 | Notes - Investment property, Insurance Based - Consolidated"
,금융업(보험),주석,연결,'Presentation Link'!A37861,"[DI823100] 주석 - 리스/사용권자산, 보험 - 연결 | Notes - Right-of-use assets, Insurance Based - Consolidated"
,금융업(보험),주석,연결,'Presentation Link'!A37912,"[DI823200] 주석 - 리스 및 리스부채(리스이용자), 보험 - 연결 | Notes - Leases, Insurance Based - Consolidated"
,금융업(보험),주석,연결,'Presentation Link'!A37960,"[DI823300] 주석 - 금융리스채권, 보험 - 연결 | Notes - Finance lease receivables, Insurance Based - Consolidated"
,금융업(보험),주석,연결,'Presentation Link'!A37984,"[DI824000] 주석 - 무형자산, 보험 - 연결 | Notes - Intangible assets, Insurance Based - Consolidated"
,금융업(보험),주석,연결,'Presentation Link'!A38164,"[DI825000] 주석 - 당기손익-공정가치측정금융부채, 보험 - 연결 | Notes - Financial liabilities at fair value through profit or loss, Insurance Based - Consolidated"
,금융업(보험),주석,연결,'Presentation Link'!A38225,"[DI827000] 주석 - 계약자지분조정, 보험 - 연결 | Notes - Policyholders' equity adjustment, Insurance Based - Consolidated"
,금융업(보험),주석,연결,'Presentation Link'!A38258,"[DI828000] 주석 - 차입부채, 보험 - 연결 | Notes - Borrowings, Insurance Based - Consolidated"
,금융업(보험),주석,연결,'Presentation Link'!A38290,"[DI829000] 주석 - 기타금융부채, 보험 - 연결 | Notes - Other financial liabilities, Insurance Based - Consolidated"
,금융업(보험),주석,연결,'Presentation Link'!A38333,"[DI830000] 주석 - 파생상품, 보험 - 연결 | Notes - Derivatives, Insurance Based - Consolidated"
,금융업(보험),주석,연결,'Presentation Link'!A38552,"[DI831000] 주석 - 순확정급여부채(자산), 보험 - 연결 | Notes - Net defined benefit liability (asset), Insurance Based - Consolidated"
,금융업(보험),주석,연결,'Presentation Link'!A38866,"[DI832000] 주석 - 충당부채, 보험 - 연결 | Notes - Provisions, Insurance Based - Consolidated"
,금융업(보험),주석,연결,'Presentation Link'!A38915,"[DI833000] 주석 - 기타부채, 보험 - 연결 | Notes - Other liabilities, Insurance Based - Consolidated"
,금융업(보험),주석,연결,'Presentation Link'!A38957,"[DI834000] 주석 - 자본, 보험 - 연결 | Notes - Equity, Insurance Based - Consolidated"
,금융업(보험),주석,연결,'Presentation Link'!A39024,"[DI840000] 주석 - 재산관리비, 보험 - 연결 | Notes - Selling, general and administrative expense, Insurance Based - Consolidated"
,금융업(보험),주석,연결,'Presentation Link'!A39070,"[DI841000] 주석 - 순수수료손익, 보험 - 연결 | Notes - Net fee and commission income (expense), Insurance Based - Consolidated"
,금융업(보험),주석,연결,'Presentation Link'!A39101,"[DI842000] 주석 - 순이자손익, 보험 - 연결 | Notes - Net Interest income (expense), Insurance Based - Consolidated"
,금융업(보험),주석,연결,'Presentation Link'!A39144,"[DI843000] 주석 - 배당수익, 보험 - 연결 | Notes - Dividend income, Insurance Based - Consolidated"
,금융업(보험),주석,연결,'Presentation Link'!A39155,"[DI845000] 주석 - 기타영업손익, 보험 - 연결 | Notes - Other operating income (expense), Insurance Based - Consolidated"
,금융업(보험),주석,연결,'Presentation Link'!A39178,"[DI846000] 주석 - 영업외손익, 보험 - 연결 | Notes - Non-operating income (expense), Insurance Based - Consolidated"
,금융업(보험),주석,연결,'Presentation Link'!A39202,"[DI847000] 주석 - 법인세, 보험 - 연결 | Notes - Income tax, Insurance Based - Consolidated"
,금융업(보험),주석,연결,'Presentation Link'!A39353,"[DI848000] 주석 - 매각예정자산과 중단영업, 보험 - 연결 | Notes - Non-current asset held for sale and discontinued operations, Insurance Based - Consolidated"
,금융업(보험),주석,연결,'Presentation Link'!A39402,"[DI849000] 주석 - 주당이익(손실), 보험 - 연결 | Notes - Earnings (loss) per share, Insurance Based - Consolidated"
,금융업(보험),주석,연결,'Presentation Link'!A39492,"[DI850200] 주석 - 공정가치, 보험 - 연결 | Notes - Fair value, Insurance Based - Consolidated"
,금융업(보험),주석,연결,'Presentation Link'!A40368,"[DI850300] 주석 - 범주별 금융상품, 보험 - 연결 | Notes - Financial instruments by category, Insurance Based - Consolidated"
,금융업(보험),주석,연결,'Presentation Link'!A40471,"[DI850410] 주석 - 금융상품/금융자산의 양도, 보험 - 연결 | Notes - Transfers of financial assets, Insurance Based - Consolidated"
,금융업(보험),주석,연결,'Presentation Link'!A40577,"[DI850420] 주석 - 금융상품/금융자산과 금융부채의 상계, 보험 - 연결 | Notes - Offsetting of financial assets and financial liabilities, Insurance Based - Consolidated"
,금융업(보험),주석,연결,'Presentation Link'!A40629,"[DI851000] 주석 - 주식기준보상, 보험 - 연결 | Notes - Share-based payment, Insurance Based - Consolidated"
,금융업(보험),주석,연결,'Presentation Link'!A40743,"[DI852000] 주석 - 특수관계자거래, 보험 - 연결 | Notes - Related party, Insurance Based - Consolidated"
,금융업(보험),주석,연결,'Presentation Link'!A40862,"[DI853000] 주석 - 사업결합, 보험 - 연결 | Notes - Business combination, Insurance Based - Consolidated"
,금융업(보험),주석,연결,'Presentation Link'!A41059,"[DI854000] 주석 - 현금흐름표, 보험 - 연결 | Notes - Cash flow, Insurance Based - Consolidated"
,금융업(보험),주석,연결,'Presentation Link'!A41117,"[DI855000] 주석 - 우발부채 및 약정사항, 보험 - 연결 | Notes - Contingent liabilities and commitments, Insurance Based - Consolidated"
,금융업(보험),주석,연결,'Presentation Link'!A41175,"[DI856000] 주석 - 비연결구조화기업, 보험 - 연결 | Notes - Unconsolidated structured entities, Insurance Based - Consolidated"
,금융업(보험),주석,연결,'Presentation Link'!A41220,"[DI857000] 주석 - 재무제표의 승인, 보험 - 연결 | Notes - Authorisation of financial statements, Insurance Based - Consolidated"
,금융업(보험),주석,연결,'Presentation Link'!A41231,"[DI858000] 주석 - 보고기간후사건, 보험 - 연결 | Notes - Events after reporting period, Insurance Based - Consolidated"
,금융업(보험),주석,별도,'Presentation Link'!A41268,"[DI859005] 주석 - 이익잉여금 처분계산서, 보험 - 별도 | Notes - Statement of appropriation of retained earnings, Insurance Based - Separate"
,금융업(보험),주석,연결,'Presentation Link'!A41302,"[DI859100] 주석 - 이익잉여금, 보험 - 연결 | Notes - Disclosure of retained earnings, Insurance Based - Consolidated"
,금융업(증권),재무제표 본문,연결,'Presentation Link'!A41350,"[DS220000] 재무상태표, 증권 - 연결 | Statement of Financial Position, Securities Based - Consolidated financial statements"
,금융업(증권),재무제표 본문,별도,'Presentation Link'!A41434,"[DS220005] 재무상태표, 증권 - 별도 | Statement of Financial Position, Securities Based - Separate financial statements"
,금융업(증권),재무제표 본문,연결,'Presentation Link'!A41515,"[DS320000] 포괄손익계산서, 증권 - 연결 | Statement of Comprehensive Income, Securities Based - Consolidated financial statements"
,금융업(증권),재무제표 본문,별도,'Presentation Link'!A41640,"[DS320005] 포괄손익계산서, 증권 - 별도 | Statement of Comprehensive Income, Securities Based - Separate financial statements"
,금융업(증권),재무제표 본문,연결,'Presentation Link'!A41765,"[DS520000] 현금흐름표, 증권 - 연결 | Statement of Cash Flows, Securities Based - Consolidated financial statements"
,금융업(증권),재무제표 본문,별도,'Presentation Link'!A41979,"[DS520005] 현금흐름표, 증권 - 별도 | Statement of Cash Flows, Securities Based - Separate financial statements"
,금융업(증권),재무제표 본문,연결,'Presentation Link'!A42193,"[DS610000] 자본변동표, 증권 - 연결 | Statement of Changes in Equity, Securities Based - Consolidated financial statements"
,금융업(증권),재무제표 본문,별도,'Presentation Link'!A42278,"[DS610005] 자본변동표, 증권 - 별도 | Statement of Changes in Equity, Securities Based - Separate financial statements"
,금융업(증권),주석,연결,'Presentation Link'!A42361,"[DS801000] 주석 - 회사의 개요, 증권 - 연결 | Notes - Corporate information, Securities Based - Consolidated"
,금융업(증권),주석,연결,'Presentation Link'!A42380,"[DS802000] 주석 - 재무제표 작성기준 및 중요한 회계정책, 증권 - 연결 | Notes - Basis of preparation of financial statements and accounting policies, Securities Based - Consolidated"
,금융업(증권),주석,연결,'Presentation Link'!A42486,"[DS803000] 주석 - 중요한 판단과 추정불확실성의 주요 원천, 증권 - 연결 | Notes - Significant judgements and sources of estimation uncertainty , Securities Based - Consolidated"
,금융업(증권),주석,연결,'Presentation Link'!A42507,"[DS804000] 주석 - 부문정보, 증권 - 연결 | Notes - Operating segments, Securities Based - Consolidated"
,금융업(증권),주석,연결,'Presentation Link'!A42594,"[DS805000] 주석 - 사용제한 금융자산, 증권 - 연결 | Notes - Restricted financial assets, Securities Based - Consolidated"
,금융업(증권),주석,연결,'Presentation Link'!A42628,"[DS806000] 주석 - 담보제공자산, 증권 - 연결 | Notes - Assets pledged as collateral, Securities Based - Consolidated"
,금융업(증권),주석,연결,'Presentation Link'!A42663,"[DS807000] 주석 - 당기손익-공정가치측정금융자산, 증권 - 연결 | Notes - Financial assets at fair value through profit or loss, Securities Based - Consolidated"
,금융업(증권),주석,연결,'Presentation Link'!A42702,"[DS808000] 주석 - 기타포괄손익-공정가치측정금융자산, 증권 - 연결 | Notes - Financial assets at fair value through other comprehensive income, Securities Based - Consolidated"
,금융업(증권),주석,연결,'Presentation Link'!A42795,"[DS809000] 주석 - 상각후원가측정금융자산, 증권 - 연결 | Notes - Financial assets at amortised cost, Securities Based - Consolidated"
,금융업(증권),주석,연결,'Presentation Link'!A42921,"[DS810000] 주석 - 기타자산, 증권 - 연결 | Notes - Other assets, Securities Based - Consolidated"
,금융업(증권),주석,연결,'Presentation Link'!A42968,"[DS811000] 주석 - 종속기업, 공동기업과 관계기업에 대한 투자자산, 증권 - 연결 | Notes - Interests in subsidiaries, joint ventures and associates, Securities Based - Consolidated"
,금융업(증권),주석,연결,'Presentation Link'!A43191,"[DS812000] 주석 - 유형자산, 증권 - 연결 | Notes - Property, plant and equipment, Securities Based - Consolidated"
,금융업(증권),주석,연결,'Presentation Link'!A43296,"[DS813000] 주석 - 투자부동산, 증권 - 연결 | Notes - Investment property, Securities Based - Consolidated"
,금융업(증권),주석,연결,'Presentation Link'!A43374,"[DS814100] 주석 - 리스/사용권자산, 증권 - 연결 | Notes - Right-of-use assets, Securities Based - Consolidated"
,금융업(증권),주석,연결,'Presentation Link'!A43425,"[DS814200] 주석 - 리스/리스부채, 증권 - 연결 | Notes - Lease liabilites, Securities Based - Consolidated"
,금융업(증권),주석,연결,'Presentation Link'!A43486,"[DS814300] 주석 - 리스/금융리스채권, 증권 - 연결 | Notes - Finance lease receivables, Securities Based - Consolidated"
,금융업(증권),주석,연결,'Presentation Link'!A43510,"[DS815000] 주석 - 무형자산, 증권 - 연결 | Notes - Intangible assets, Securities Based - Consolidated"
,금융업(증권),주석,연결,'Presentation Link'!A43690,"[DS816000] 주석 - 당기손익-공정가치측정금융부채, 증권 - 연결 | Notes - Financial liabilities at fair value through profit or loss, Securities Based - Consolidated"
,금융업(증권),주석,연결,'Presentation Link'!A43751,"[DS817000] 주석 - 차입부채, 증권 - 연결 | Notes - Borrowings, Securities Based - Consolidated"
,금융업(증권),주석,연결,'Presentation Link'!A43783,"[DS818000] 주석 - 기타금융부채, 증권 - 연결 | Notes - Other financial liabilities, Securities Based - Consolidated"
,금융업(증권),주석,연결,'Presentation Link'!A43826,"[DS819000] 주석 - 파생상품, 증권 - 연결 | Notes - Derivatives, Securities Based - Consolidated"
,금융업(증권),주석,연결,'Presentation Link'!A44069,"[DS820000] 주석 - 순확정급여부채(자산), 증권 - 연결 | Notes - Net defined benefit liability (asset), Securities Based - Consolidated"
,금융업(증권),주석,연결,'Presentation Link'!A44383,"[DS821000] 주석 - 충당부채, 증권 - 연결 | Notes - Provisions, Securities Based - Consolidated"
,금융업(증권),주석,연결,'Presentation Link'!A44432,"[DS822000] 주석 - 예수부채, 증권 - 연결 | Notes - Deposits from customers, Securities Based - Consolidated"
,금융업(증권),주석,연결,'Presentation Link'!A44454,"[DS823000] 주석 - 기타부채, 증권 - 연결 | Notes - Other liabilities, Securities Based - Consolidated"
,금융업(증권),주석,연결,'Presentation Link'!A44496,"[DS824000] 주석 - 예수유가증권, 증권 - 연결 | Notes - Securities of customers in custody, Securities Based - Consolidated "
